-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,0.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,-1.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,1.000000,1.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1.000000,1.000000,0.000000,1.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,-1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,-1.000000,-0.000000
-0.000000,1.000000,-0.000000,0.000000,136.986301,136.986301,136.986301,0.000000,-0.000000,0.000000,-0.000000,0.000000,-136.986301,-136.986301,-136.986301,0.000000,-0.000000,0.000000,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,136.986301,136.986301,136.986301,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-136.986301,-136.986301,-136.986301,-0.000000,0.000000,-0.000000,0.000000,-0.000000
-0.000000,0.000000,-1.000000,0.000000,136.986301,136.986301,263.568580,-126.582278,-0.000000,-126.582278,-0.000000,0.000000,-136.986301,-136.986301,-263.568580,126.582278,-0.000000,126.582278,-0.000000,0.000000
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-126.582278,126.582278,0.000000,126.582278,0.000000,-0.000000,0.000000,-0.000000,126.582278,-126.582278,0.000000,-126.582278,0.000000,-0.000000
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000000,-0.000000,0.000000
1.000000,1.000000,1.000000,-0.000000,0.000000,-0.000000,-126.582278,126.582278,0.000000,1575.857641,-1449.275362,-1449.275362,0.000000,-0.000000,126.582278,-126.582278,-1.000000,-1575.857641,1449.275362,1449.275362
-0.000000,0.000000,-0.000000,1.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1449.275362,1449.275362,1449.275362,-0.000000,0.000000,-0.000000,0.000000,-0.000000,1449.275362,-1449.275362,-1449.275362
0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-1449.275362,1449.275362,1449.275362,0.000000,-0.000000,0.000000,-0.000000,0.000000,1449.275362,-1449.275362,-1449.275362
